custrefno,txnid,currstatuscode,txnamount,trndate,storeid,grefid,trnrefno,txncurrstatuscode,respCode,meraccno,mcc,txntype,payervpa,payeraccno,payerifsc,payeevpa,payeeifsc,pgmerchantId,orderNo,paytype,pyfname,drcrflag,acctype,purpose,umn,mndpattern
427933506215337,TXN350f77854d23d746819a34bdd7f39b2f7e,6010,359884.27,2025-06-15 14:50:00,1415,GREF123456,324040,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7692,PAY,samayraina@ibl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Saurav G.,C,SAVINGS,1,,
427933516215337,TXN351f77854d23d746819a34bdd7f39b2f7e,6010,361168.69,2025-06-15 14:51:00,1234,GREF123456,324041,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7802,PAY,99999852@ybl,100000021,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Samay Raina,C,SAVINGS,0,,
427933526215337,TXN352f77854d23d746819a34bdd7f39b2f7e,6010,362372.37,2025-06-15 14:52:00,1415,GREF123456,324042,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,1711,PAY,99999852@ybl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,C,CREDIT,0,,
427933536215337,TXN353f77854d23d746819a34bdd7f39b2f7e,6010,363346.57,2025-06-15 14:53:00,7800,GREF123456,324043,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5970,PAY,99999852@ybl,100000021,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Samay Raina,D,CREDIT,0,,
427933546215337,TXN354f77854d23d746819a34bdd7f39b2f7e,6010,363987.64,2025-06-15 14:54:00,7414,GREF123456,324044,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7251,PAY,99999852@ybl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Samay Raina,D,CREDIT,1,,
427933556215337,TXN355f77854d23d746819a34bdd7f39b2f7e,6010,364926.32,2025-06-15 14:55:00,1234,GREF123456,324045,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5139,PAY,samayraina@ibl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Samay Raina,C,SAVINGS,0,,
427933566215337,TXN356f77854d23d746819a34bdd7f39b2f7e,6010,366409.22,2025-06-15 14:56:00,1415,GREF123456,324046,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5655,PAY,99999852@ybl,87654321,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Saurav G.,C,SAVINGS,1,,
427933576215337,TXN357f77854d23d746819a34bdd7f39b2f7e,6010,367156.41,2025-06-15 14:57:00,7414,GREF123456,324047,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5122,PAY,samayraina@ibl,100000021,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Vinkaj,C,SAVINGS,0,,
427933586215337,TXN358f77854d23d746819a34bdd7f39b2f7e,6010,367950.1,2025-06-15 14:58:00,1415,GREF123456,324048,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7841,PAY,abc_person@axl,87654321,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,D,CREDIT,0,,
427933596215337,TXN359f77854d23d746819a34bdd7f39b2f7e,6010,369288.81,2025-06-15 14:59:00,7800,GREF123456,324049,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5451,PAY,abc_person@axl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Samay Raina,C,SAVINGS,1,,
427933606215337,TXN360f77854d23d746819a34bdd7f39b2f7e,6010,369558.15,2025-06-15 14:00:00,6789,GREF123456,324050,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5621,PAY,99999852@ybl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,D,SAVINGS,1,,
427933616215337,TXN361f77854d23d746819a34bdd7f39b2f7e,6010,370819.7,2025-06-15 14:01:00,1415,GREF123456,324051,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5131,PAY,abc_person@axl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Vinkaj,C,CREDIT,1,,
427933626215337,TXN362f77854d23d746819a34bdd7f39b2f7e,6010,371744.78,2025-06-15 14:02:00,7800,GREF123456,324052,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7217,PAY,samayraina@ibl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Vinkaj,D,CREDIT,1,,
427933636215337,TXN363f77854d23d746819a34bdd7f39b2f7e,6010,373439.67,2025-06-15 14:03:00,7800,GREF123456,324053,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5816,PAY,abc_person@axl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Vinkaj,D,CREDIT,0,,
427933646215337,TXN364f77854d23d746819a34bdd7f39b2f7e,6010,374245.22,2025-06-15 14:04:00,7800,GREF123456,324054,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8911,PAY,abc_person@axl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Samay Raina,D,SAVINGS,1,,
427933656215337,TXN365f77854d23d746819a34bdd7f39b2f7e,6010,374932.63,2025-06-15 14:05:00,7414,GREF123456,324055,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8351,PAY,abc_person@axl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Vinkaj,D,SAVINGS,0,,
427933666215337,TXN366f77854d23d746819a34bdd7f39b2f7e,6010,376149.14,2025-06-15 14:06:00,6789,GREF123456,324056,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7277,PAY,abc_person@axl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,C,SAVINGS,1,,
427933676215337,TXN367f77854d23d746819a34bdd7f39b2f7e,6010,376948.73,2025-06-15 14:07:00,7800,GREF123456,324057,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5921,PAY,samayraina@ibl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Samay Raina,D,CREDIT,0,,
427933686215337,TXN368f77854d23d746819a34bdd7f39b2f7e,6010,377500.61,2025-06-15 14:08:00,1415,GREF123456,324058,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4121,PAY,99999852@ybl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Saurav G.,C,SAVINGS,0,,
427933696215337,TXN369f77854d23d746819a34bdd7f39b2f7e,6010,378774.49,2025-06-15 14:09:00,7800,GREF123456,324059,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5300,PAY,abc_person@axl,100000021,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Samay Raina,C,CREDIT,1,,
427933706215337,TXN370f77854d23d746819a34bdd7f39b2f7e,6010,379530.65,2025-06-15 14:10:00,7800,GREF123456,324060,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7623,PAY,abc_person@axl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Samay Raina,D,CREDIT,0,,
427933716215337,TXN371f77854d23d746819a34bdd7f39b2f7e,6010,380870.81,2025-06-15 14:11:00,7800,GREF123456,324061,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,6010,PAY,abc_person@axl,87654321,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Saurav G.,D,CREDIT,0,,
427933726215337,TXN372f77854d23d746819a34bdd7f39b2f7e,6010,382188.24,2025-06-15 14:12:00,7800,GREF123456,324062,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5046,PAY,abc_person@axl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Samay Raina,C,CREDIT,0,,
427933736215337,TXN373f77854d23d746819a34bdd7f39b2f7e,6010,382841.69,2025-06-15 14:13:00,1415,GREF123456,324063,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5971,PAY,abc_person@axl,100000021,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Samay Raina,D,SAVINGS,1,,
427933746215337,TXN374f77854d23d746819a34bdd7f39b2f7e,6010,383807.35,2025-06-15 14:14:00,6789,GREF123456,324064,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5812,PAY,samayraina@ibl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Samay Raina,D,CREDIT,1,,
427933756215337,TXN375f77854d23d746819a34bdd7f39b2f7e,6010,384727.51,2025-06-15 14:15:00,7800,GREF123456,324065,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7631,PAY,abc_person@axl,100000021,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Vinkaj,C,CREDIT,0,,
427933766215337,TXN376f77854d23d746819a34bdd7f39b2f7e,6010,386216.79,2025-06-15 14:16:00,7800,GREF123456,324066,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,1711,PAY,samayraina@ibl,100000021,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Vinkaj,C,CREDIT,1,,
427933776215337,TXN377f77854d23d746819a34bdd7f39b2f7e,6010,386719.33,2025-06-15 14:17:00,6789,GREF123456,324067,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5967,PAY,samayraina@ibl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,C,SAVINGS,1,,
427933786215337,TXN378f77854d23d746819a34bdd7f39b2f7e,6010,388146.99,2025-06-15 14:18:00,7414,GREF123456,324068,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5931,PAY,abc_person@axl,100000021,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Vinkaj,D,CREDIT,0,,
427933796215337,TXN379f77854d23d746819a34bdd7f39b2f7e,6010,388967.93,2025-06-15 14:19:00,6789,GREF123456,324069,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8043,PAY,samayraina@ibl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Saurav G.,C,SAVINGS,1,,
427933806215337,TXN380f77854d23d746819a34bdd7f39b2f7e,6010,390088.78,2025-06-15 14:20:00,1415,GREF123456,324070,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7393,PAY,99999852@ybl,12345678,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Vinkaj,D,CREDIT,0,,
427933816215337,TXN381f77854d23d746819a34bdd7f39b2f7e,6010,390949.75,2025-06-15 14:21:00,7414,GREF123456,324071,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7542,PAY,abc_person@axl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Saurav G.,D,CREDIT,1,,
427933826215337,TXN382f77854d23d746819a34bdd7f39b2f7e,6010,392109.96,2025-06-15 14:22:00,7800,GREF123456,324072,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8931,PAY,samayraina@ibl,100000021,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Saurav G.,D,CREDIT,1,,
427933836215337,TXN383f77854d23d746819a34bdd7f39b2f7e,6010,393241.18,2025-06-15 14:23:00,1234,GREF123456,324073,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8021,PAY,abc_person@axl,100000021,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Samay Raina,C,SAVINGS,1,,
427933846215337,TXN384f77854d23d746819a34bdd7f39b2f7e,6010,393885.09,2025-06-15 14:24:00,7414,GREF123456,324074,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7519,PAY,abc_person@axl,87654321,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Samay Raina,C,SAVINGS,0,,
427933856215337,TXN385f77854d23d746819a34bdd7f39b2f7e,6010,394909.61,2025-06-15 14:25:00,6789,GREF123456,324075,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,1740,PAY,99999852@ybl,12345678,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Saurav G.,C,SAVINGS,0,,
427933866215337,TXN386f77854d23d746819a34bdd7f39b2f7e,6010,395543.35,2025-06-15 14:26:00,1415,GREF123456,324076,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5300,PAY,abc_person@axl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Samay Raina,C,CREDIT,1,,
427933876215337,TXN387f77854d23d746819a34bdd7f39b2f7e,6010,397016.3,2025-06-15 14:27:00,1234,GREF123456,324077,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5718,PAY,samayraina@ibl,87654321,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Vinkaj,C,SAVINGS,0,,
427933886215337,TXN388f77854d23d746819a34bdd7f39b2f7e,6010,398205.79,2025-06-15 14:28:00,1234,GREF123456,324078,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5735,PAY,99999852@ybl,87654321,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,D,CREDIT,0,,
427933896215337,TXN389f77854d23d746819a34bdd7f39b2f7e,6010,398509.2,2025-06-15 14:29:00,6789,GREF123456,324079,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8734,PAY,abc_person@axl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,D,CREDIT,0,,
427933906215337,TXN390f77854d23d746819a34bdd7f39b2f7e,6010,400199.31,2025-06-15 14:30:00,7414,GREF123456,324080,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4812,PAY,99999852@ybl,12345678,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Saurav G.,D,SAVINGS,0,,
427933916215337,TXN391f77854d23d746819a34bdd7f39b2f7e,6010,400663.94,2025-06-15 14:31:00,6789,GREF123456,324081,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,1761,PAY,abc_person@axl,12345678,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,C,CREDIT,0,,
427933926215337,TXN392f77854d23d746819a34bdd7f39b2f7e,6010,401676.09,2025-06-15 14:32:00,1234,GREF123456,324082,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5044,PAY,samayraina@ibl,100000021,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Samay Raina,C,CREDIT,1,,
427933936215337,TXN393f77854d23d746819a34bdd7f39b2f7e,6010,402512.87,2025-06-15 14:33:00,1234,GREF123456,324083,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5997,PAY,abc_person@axl,12345678,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,D,SAVINGS,1,,
427933946215337,TXN394f77854d23d746819a34bdd7f39b2f7e,6010,403896.09,2025-06-15 14:34:00,7414,GREF123456,324084,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5733,PAY,99999852@ybl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,D,SAVINGS,0,,
427933956215337,TXN395f77854d23d746819a34bdd7f39b2f7e,6010,405309.73,2025-06-15 14:35:00,7414,GREF123456,324085,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8641,PAY,samayraina@ibl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,D,CREDIT,0,,
427933966215337,TXN396f77854d23d746819a34bdd7f39b2f7e,6010,405837.96,2025-06-15 14:36:00,1415,GREF123456,324086,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,1520,PAY,samayraina@ibl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Saurav G.,C,SAVINGS,1,,
427933976215337,TXN397f77854d23d746819a34bdd7f39b2f7e,6010,407444.88,2025-06-15 14:37:00,1234,GREF123456,324087,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7549,PAY,abc_person@axl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Vinkaj,D,CREDIT,1,,
427933986215337,TXN398f77854d23d746819a34bdd7f39b2f7e,6010,408040.14,2025-06-15 14:38:00,1415,GREF123456,324088,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5948,PAY,samayraina@ibl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Saurav G.,D,SAVINGS,0,,
427933996215337,TXN399f77854d23d746819a34bdd7f39b2f7e,6010,409230.35,2025-06-15 14:39:00,1234,GREF123456,324089,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7513,PAY,abc_person@axl,87654321,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Saurav G.,D,SAVINGS,0,,
427934006215337,TXN400f77854d23d746819a34bdd7f39b2f7e,6010,409680.53,2025-06-15 14:40:00,7800,GREF123456,324090,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5169,PAY,abc_person@axl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Samay Raina,C,SAVINGS,1,,
427934016215337,TXN401f77854d23d746819a34bdd7f39b2f7e,6010,411343.35,2025-06-15 14:41:00,6789,GREF123456,324091,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8042,PAY,samayraina@ibl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Samay Raina,C,SAVINGS,1,,
427934026215337,TXN402f77854d23d746819a34bdd7f39b2f7e,6010,412299.37,2025-06-15 14:42:00,7414,GREF123456,324092,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5932,PAY,samayraina@ibl,100000021,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,D,SAVINGS,0,,
427934036215337,TXN403f77854d23d746819a34bdd7f39b2f7e,6010,412526.21,2025-06-15 14:43:00,7800,GREF123456,324093,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5997,PAY,samayraina@ibl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Samay Raina,D,SAVINGS,0,,
427934046215337,TXN404f77854d23d746819a34bdd7f39b2f7e,6010,413700.02,2025-06-15 14:44:00,7800,GREF123456,324094,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8220,PAY,samayraina@ibl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Vinkaj,D,CREDIT,0,,
427934056215337,TXN405f77854d23d746819a34bdd7f39b2f7e,6010,415472.74,2025-06-15 14:45:00,1234,GREF123456,324095,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,742,PAY,abc_person@axl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Vinkaj,D,CREDIT,0,,
427934066215337,TXN406f77854d23d746819a34bdd7f39b2f7e,6010,415941.58,2025-06-15 14:46:00,7414,GREF123456,324096,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5655,PAY,samayraina@ibl,87654321,YESB00001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Samay Raina,D,CREDIT,1,,
427934076215337,TXN407f77854d23d746819a34bdd7f39b2f7e,6010,416753.71,2025-06-15 14:47:00,7800,GREF123456,324097,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,744,PAY,abc_person@axl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Samay Raina,D,CREDIT,0,,
427934086215337,TXN408f77854d23d746819a34bdd7f39b2f7e,6010,417571.21,2025-06-15 14:48:00,7414,GREF123456,324098,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5921,PAY,samayraina@ibl,100000021,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Samay Raina,D,SAVINGS,1,,
427934096215337,TXN409f77854d23d746819a34bdd7f39b2f7e,6010,419341.43,2025-06-15 14:49:00,6789,GREF123456,324099,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,6540,PAY,99999852@ybl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,D,SAVINGS,1,,
427934106215337,TXN410f77854d23d746819a34bdd7f39b2f7e,6010,420058.31,2025-06-15 14:50:00,7800,GREF123456,324100,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5996,PAY,99999852@ybl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Saurav G.,D,CREDIT,0,,
427934116215337,TXN411f77854d23d746819a34bdd7f39b2f7e,6010,420984.66,2025-06-15 14:51:00,1234,GREF123456,324101,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8911,PAY,samayraina@ibl,87654321,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Vinkaj,C,SAVINGS,1,,
427934126215337,TXN412f77854d23d746819a34bdd7f39b2f7e,6010,421733.33,2025-06-15 14:52:00,1234,GREF123456,324102,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7012,PAY,99999852@ybl,100000021,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Samay Raina,D,SAVINGS,0,,
427934136215337,TXN413f77854d23d746819a34bdd7f39b2f7e,6010,422987.66,2025-06-15 14:53:00,7414,GREF123456,324103,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7991,PAY,abc_person@axl,87654321,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Samay Raina,C,SAVINGS,1,,
427934146215337,TXN414f77854d23d746819a34bdd7f39b2f7e,6010,423708.61,2025-06-15 14:54:00,1415,GREF123456,324104,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,1711,PAY,abc_person@axl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Samay Raina,D,CREDIT,1,,
427934156215337,TXN415f77854d23d746819a34bdd7f39b2f7e,6010,425317.76,2025-06-15 14:55:00,1234,GREF123456,324105,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5641,PAY,99999852@ybl,12345678,YESB00001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Vinkaj,D,CREDIT,0,,
427934166215337,TXN416f77854d23d746819a34bdd7f39b2f7e,6010,426236.46,2025-06-15 14:56:00,1234,GREF123456,324106,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5950,PAY,99999852@ybl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Vinkaj,D,SAVINGS,1,,
427934176215337,TXN417f77854d23d746819a34bdd7f39b2f7e,6010,426591.48,2025-06-15 14:57:00,7414,GREF123456,324107,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7211,PAY,abc_person@axl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Vinkaj,C,SAVINGS,0,,
427934186215337,TXN418f77854d23d746819a34bdd7f39b2f7e,6010,428397.56,2025-06-15 14:58:00,7800,GREF123456,324108,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7013,PAY,99999852@ybl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,D,CREDIT,1,,
427934196215337,TXN419f77854d23d746819a34bdd7f39b2f7e,6010,429309.57,2025-06-15 14:59:00,1234,GREF123456,324109,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7311,PAY,samayraina@ibl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Vinkaj,C,SAVINGS,0,,
